"Country Name","Country Code","Indicator Name","Indicator Code","Time Period","Value","Status",
"Advanced Economies","110","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2010","23.9740640542889",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2011","22.3641521847642",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2012","24.3754311052879",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2013","24.7946559661876",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2014","22.6461116582317",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of French francs, Percent","RAXGFXARFRFRT_PT","1995","2.25774758686317",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of French francs, Percent","RAXGFXARFRFRT_PT","1996","1.64735570211945",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of French francs, Percent","RAXGFXARFRFRT_PT","1997","1.17257504101994",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of French francs, Percent","RAXGFXARFRFRT_PT","1998","1.39785901132823",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","1999","7.25247573178017",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2000","7.28270848580316",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2001","6.07438829484668",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2002","5.39234974176814",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2003","5.15477947365607",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2004","4.94583870551139",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2005","4.72553852599816",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2006","4.22828188981865",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2007","3.93804145535441",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2008","4.22685607591977",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2009","3.87893227475003",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2010","4.41465406726889",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2011","4.34443091018835",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2012","5.00131589821575",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2013","4.54147408524347",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2014","4.50772341995776",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","1995","7.04462956083646",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","1996","7.11431379928022",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","1997","6.25407940194294",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","1998","7.11470471379135",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Netherlands guilders, Percent","RAXGFXARNLGRT_PT","1995","0.313252512873379",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Netherlands guilders, Percent","RAXGFXARNLGRT_PT","1996","0.271561534313665",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Netherlands guilders, Percent","RAXGFXARNLGRT_PT","1997","0.356074453191742",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Netherlands guilders, Percent","RAXGFXARNLGRT_PT","1998","0.322314147354792",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","1999","3.01322845723027",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2000","2.80003177388342",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2001","2.67594016042396",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2002","2.81501380382182",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2003","2.33134329230034",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2004","2.64012353561212",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2005","2.72013685733813",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2006","3.23760487896812",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2007","3.48632838459126",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2008","2.65803107880095",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2009","2.75706053516324",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2010","2.4837976100774",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2011","2.50817917634907",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2012","3.0056842525811",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2013","2.99465332722592",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2014","2.92046547357184",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","1995","2.08433943447801",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","1996","2.84680093046548",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","1997","2.70068086935436",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","1998","2.81678219935692",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","1999","0.132127042416227",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2000","0.286944385826229",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2001","0.301182541856144",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2002","0.51437677074156",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2003","0.265490573765685",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2004","0.176810542655709",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2005","0.186891412960609",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2006","0.228796283758663",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2007","0.216232880396719",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2008","0.177766339359023",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2009","0.183424884882834",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2010","0.189498346298181",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2011","0.086140662562562",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2012","0.258427238766346",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2013","0.385906944176915",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2014","0.40097874614618",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","1995","0.18585127172009",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","1996","0.158949451129095",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","1997","0.247211953315226",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","1998","0.238597929231721",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","1999","69.8192591701992",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2000","69.7273937065845",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2001","70.5591228528509",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2002","66.296702050801",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2003","66.9671912180451",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2004","67.1145917339518",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2005","69.0217290004477",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2006","67.8711738861639",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2007","65.6075300733361",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2008","66.7744648691714",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2009","64.7905963267505",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2010","64.6754575360943",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2011","65.9783213171557",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2012","62.3117122049457",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2013","61.6294228897556",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2014","63.6027974242114",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","1995","53.8929155466263",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","1996","57.6362719412854",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","1997","61.0307139589779",""
"Advanced Economies","110","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","1998","66.8925590140684",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","1999","17.8987905769332",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2000","18.2903857713251",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2001","19.1830022052024",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2002","23.6501120285967",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2003","25.032866911625",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2004","24.6795039876443",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2005","23.8896458290195",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2006","24.9946250310575",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2007","26.1333505073405",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2008","26.2142971683303",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2009","27.700997236985",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2010","25.7589110606815",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2011","24.4465645594974",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2012","24.0699187910094",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2013","24.211871508467",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2014","21.2139101891563",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2015","19.1467098008204",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2016","19.1366562964204",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2017","20.1681179391368",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2018","20.6724916880042",""
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","2019","20.5797875031476",""
"World","001","Shares of Allocated Reserves, Shares of French francs, Percent","RAXGFXARFRFRT_PT","1995","2.35321739537067",""
"World","001","Shares of Allocated Reserves, Shares of French francs, Percent","RAXGFXARFRFRT_PT","1996","1.84617589925505",""
"World","001","Shares of Allocated Reserves, Shares of French francs, Percent","RAXGFXARFRFRT_PT","1997","1.43833158077318",""
"World","001","Shares of Allocated Reserves, Shares of French francs, Percent","RAXGFXARFRFRT_PT","1998","1.62254974003438",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","1999","6.3737320025953",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2000","6.06477262424485",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2001","5.04441100769332",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2002","4.94114788426903",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2003","4.42368419288293",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2004","4.2840832641277",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2005","3.96012999608945",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2006","3.46086840145082",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2007","3.17800814198793",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2008","3.46745751107532",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2009","2.90191658761251",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2010","3.6627090552463",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2011","3.61319336190984",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2012","4.08867139052323",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2013","3.8236560279506",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2014","3.54484079733001",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2015","3.75408843532876",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","1995","6.76878310372242",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","1996","6.71234714147733",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","1997","5.77146417711841",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","1998","6.23871054385705",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2016","3.95476556003496",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2017","4.89703587242485",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2018","5.19176039331888",""
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","2019","5.88650687229811",""
"World","001","Shares of Allocated Reserves, Shares of Netherlands guilders, Percent","RAXGFXARNLGRT_PT","1995","0.319361429283549",""
"World","001","Shares of Allocated Reserves, Shares of Netherlands guilders, Percent","RAXGFXARNLGRT_PT","1996","0.239340659528659",""
"World","001","Shares of Allocated Reserves, Shares of Netherlands guilders, Percent","RAXGFXARNLGRT_PT","1997","0.350347548557416",""
"World","001","Shares of Allocated Reserves, Shares of Netherlands guilders, Percent","RAXGFXARNLGRT_PT","1998","0.271981564069299",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","1999","2.88665858331864",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2000","2.75305778911098",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2001","2.70094371605286",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2002","2.92157654488105",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2003","2.86134201001921",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2004","3.4928806902417",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2005","3.74743985606892",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2006","4.52031250802588",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2007","4.82407121742576",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2008","4.21762251346013",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2009","4.2525088433424",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2010","3.94121635501028",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2011","3.83742186602225",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2012","4.04186048912878",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2013","3.98627880948453",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2014","3.70262559801195",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2015","4.71655534281202",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","1995","2.11304530328099",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","1996","2.68167151127218",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","1997","2.58041282856221",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","1998","2.66156941600959",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2016","4.34586290199833",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2017","4.54197700173965",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2018","4.42677953475229",""
"World","001","Shares of Allocated Reserves, Shares of pounds sterling, Percent","RAXGFXARGBPRT_PT","2019","4.63620636836566",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","1999","0.229894413428983",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2000","0.269165264779637",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2001","0.245217198255058",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2002","0.407286760804941",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2003","0.225626944449239",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2004","0.166427964588612",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2005","0.145703577186325",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2006","0.17210581023272",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2007","0.155111889179042",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2008","0.13776519096675",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2009","0.115641645205934",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2010","0.128577423026083",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2011","0.0772065798665682",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2012","0.212684050498993",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2013","0.26842352906304",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2014","0.239931102226766",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2015","0.267393102481238",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","1995","0.334586746333845",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","1996","0.302143302546981",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","1997","0.348289584178929",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","1998","0.330267723277006",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2016","0.162669080455216",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2017","0.175808578566115",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2018","0.137801017091102",""
"World","001","Shares of Allocated Reserves, Shares of Swiss francs, Percent","RAXGFXARCHFRT_PT","2019","0.149548641225746",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","1999","71.0139314733965",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2000","71.1293291616768",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2001","71.5147520550529",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2002","66.5012155497516",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2003","65.4498050139392",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2004","65.5066423744361",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2005","66.5146559112444",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2006","65.0444362319489",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2007","63.8746484103577",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2008","63.7653525297965",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2009","62.1455549783051",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2010","62.2396290480689",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2011","62.6923029874452",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2012","61.4910438309247",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2013","61.2710221424899",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2014","65.1660489871864",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","2015","65.7446183943106",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","1995","58.9581696001346",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","1996","61.9829986856882",""
"World","001","Shares of Allocated Reserves, Shares of U.S. dollars, Percent","RAXGFXARUSDRT_PT","1997","65.098195322895",""
